"county_id","county_name","district_id","district_name","line_no","account","line_desc","amount_1","amount_2","amount_3"
31,"Passaic",3640,"North Haledon Boro",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",132091.00,16000.00,20000.00
31,"Passaic",3640,"North Haledon Boro",330,"'10-1XXX","Interest Earned on Maintenance Reserve",0.00,0.00,1.00
31,"Passaic",3640,"North Haledon Boro",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",0.00,200.00,200.00
31,"Passaic",3640,"North Haledon Boro",370,"'","Total Revenues from Local Sources",10611583.00,11321172.00,11663191.00
31,"Passaic",3640,"North Haledon Boro",420,"'10-3121","Categorical Transportation Aid",85420.00,85420.00,89589.00
31,"Passaic",3640,"North Haledon Boro",430,"'10-3131","Extraordinary Aid",161601.00,55000.00,55000.00
31,"Passaic",3640,"North Haledon Boro",440,"'10-3132","Categorical Special Education Aid",613059.00,699500.00,702967.00
31,"Passaic",3640,"North Haledon Boro",470,"'10-3177","Categorical Security Aid",23855.00,70578.00,114272.00
31,"Passaic",3640,"North Haledon Boro",500,"'10-3XXX","Other State Aids",50050.00,0.00,0.00
31,"Passaic",3640,"North Haledon Boro",520,"'","Total Revenues from State Sources",933985.00,910498.00,961828.00
31,"Passaic",3640,"North Haledon Boro",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,457425.00,413169.00
31,"Passaic",3640,"North Haledon Boro",600,"'10-307","Withdrawal from Capital Reserve for Local Share",0.00,200000.00,0.00
31,"Passaic",3640,"North Haledon Boro",630,"'10-310","Withdrawal from Maintenance Reserve",0.00,165400.00,0.00
31,"Passaic",3640,"North Haledon Boro",710,"'","Adjustment for Prior Year Encumbrances",0.00,72699.00,0.00
31,"Passaic",3640,"North Haledon Boro",715,"'","Actual Revenues (Over)/Under Expenditures",-109707.00,0.00,0.00
31,"Passaic",3640,"North Haledon Boro",720,"'","Total Operating Budget",11435861.00,13127194.00,13038188.00
31,"Passaic",3640,"North Haledon Boro",737,"'20-1760","Student Activity Fund Revenue",58400.00,10000.00,10000.00
31,"Passaic",3640,"North Haledon Boro",745,"'20-1XXX","Total Revenues from Local Sources",58400.00,10000.00,10000.00
31,"Passaic",3640,"North Haledon Boro",761,"'20-3257","Sda Emergent Needs and Capital Maintenance In School Districts",13272.00,0.00,0.00
31,"Passaic",3640,"North Haledon Boro",770,"'","Total Revenues from State Sources",13272.00,0.00,0.00
31,"Passaic",3640,"North Haledon Boro",775,"'20-4411-4416","Title I",148188.00,132624.00,98233.00
31,"Passaic",3640,"North Haledon Boro",780,"'20-4451-4455","Title II",3184.00,25981.00,10940.00
31,"Passaic",3640,"North Haledon Boro",785,"'20-4491-4494","Title III",0.00,1490.00,0.00
31,"Passaic",3640,"North Haledon Boro",790,"'20-4471-4474","Title IV",3995.00,17205.00,7500.00
31,"Passaic",3640,"North Haledon Boro",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",151418.00,156515.00,132116.00
31,"Passaic",3640,"North Haledon Boro",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",42644.00,9000.00,0.00
31,"Passaic",3640,"North Haledon Boro",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",32300.00,0.00,0.00
31,"Passaic",3640,"North Haledon Boro",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",39910.00,0.00,0.00
31,"Passaic",3640,"North Haledon Boro",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",29958.00,0.00,0.00
31,"Passaic",3640,"North Haledon Boro",814,"'20-4540","Arp-ESSER",252870.00,0.00,0.00
31,"Passaic",3640,"North Haledon Boro",826,"'20-4536","CRRSA Act-Mental Health Grant",2487.00,0.00,0.00
31,"Passaic",3640,"North Haledon Boro",830,"'","Total Revenues from Federal Sources",706954.00,342815.00,248789.00
31,"Passaic",3640,"North Haledon Boro",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",1372.00,0.00,0.00
31,"Passaic",3640,"North Haledon Boro",840,"'","Total Grants and Entitlements",779998.00,352815.00,258789.00
31,"Passaic",3640,"North Haledon Boro",860,"'40-1210","Local Tax Levy",1507800.00,1514000.00,1511000.00
31,"Passaic",3640,"North Haledon Boro",885,"'","Total Revenues from Local Sources",1507800.00,1514000.00,1511000.00
31,"Passaic",3640,"North Haledon Boro",895,"'","Total Local Repayment of Debt",1507800.00,1514000.00,1511000.00
31,"Passaic",3640,"North Haledon Boro",935,"'","Total Repayment of Debt",1507800.00,1514000.00,1511000.00
31,"Passaic",3640,"North Haledon Boro",1000,"'","Total Revenues/Sources",13723659.00,14994009.00,14807977.00
31,"Passaic",3640,"North Haledon Boro",1010,"'","Total Revenues/Sources Net of Transfers",13723659.00,14994009.00,14807977.00
31,"Passaic",3970,"Passaic City",100,"'10-1210","Local Tax Levy-Base Budget",17154949.00,17498048.00,17848009.00
31,"Passaic",3970,"Passaic City",114,"'10-121x","Total Tax Levy",17154949.00,17498048.00,17848009.00
31,"Passaic",3970,"Passaic City",190,"'10-1300","Total Tuition",143051.00,190000.00,205375.00
31,"Passaic",3970,"Passaic City",260,"'10-1910","Rents and Royalties",28109.00,10000.00,10000.00
31,"Passaic",3970,"Passaic City",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",6000224.00,1360000.00,1360000.00
31,"Passaic",3970,"Passaic City",330,"'10-1XXX","Interest Earned on Maintenance Reserve",709375.00,10000.00,10000.00
31,"Passaic",3970,"Passaic City",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",1374741.00,10000.00,10000.00
31,"Passaic",3970,"Passaic City",370,"'","Total Revenues from Local Sources",25410449.00,19078048.00,19443384.00
31,"Passaic",3970,"Passaic City",420,"'10-3121","Categorical Transportation Aid",1978076.00,1978076.00,3241113.00
31,"Passaic",3970,"Passaic City",430,"'10-3131","Extraordinary Aid",4953147.00,3500000.00,3500000.00
31,"Passaic",3970,"Passaic City",440,"'10-3132","Categorical Special Education Aid",12147460.00,12147460.00,15213934.00
31,"Passaic",3970,"Passaic City",450,"'10-3175","Educational Adequacy Aid",19998279.00,19998279.00,19998279.00
31,"Passaic",3970,"Passaic City",460,"'10-3176","Equalization Aid",231239148.00,231239148.00,227866036.00
31,"Passaic",3970,"Passaic City",470,"'10-3177","Categorical Security Aid",6745057.00,6745057.00,4889370.00
31,"Passaic",3970,"Passaic City",500,"'10-3XXX","Other State Aids",1393927.00,0.00,0.00
31,"Passaic",3970,"Passaic City",520,"'","Total Revenues from State Sources",278455094.00,275608020.00,274708732.00
31,"Passaic",3970,"Passaic City",540,"'10-4200","Medicaid Reimbursement",1242198.00,965755.00,138373.00
31,"Passaic",3970,"Passaic City",570,"'","Total Revenues from Federal Sources",1242198.00,965755.00,138373.00
31,"Passaic",3970,"Passaic City",580,"'10-303","Budgeted Fund Balance-Operating Budget",40680771.00,49342172.00,22713917.00
31,"Passaic",3970,"Passaic City",620,"'10-309","Withdrawal from Capital Reserve for Excess Cost and Other Capital Projects",162248.00,2000000.00,0.00
31,"Passaic",3970,"Passaic City",630,"'10-310","Withdrawal from Maintenance Reserve",7793511.00,7793449.00,3325951.00
31,"Passaic",3970,"Passaic City",715,"'","Actual Revenues (Over)/Under Expenditures",-53383992.00,0.00,0.00
31,"Passaic",3970,"Passaic City",720,"'","Total Operating Budget",300360279.00,354787444.00,320330357.00
31,"Passaic",3970,"Passaic City",737,"'20-1760","Student Activity Fund Revenue",450586.00,260655.00,365000.00
31,"Passaic",3970,"Passaic City",738,"'20-1770","Scholarship Fund Revenue",23342.00,31175.00,10000.00
31,"Passaic",3970,"Passaic City",740,"'20-1XXX","Other Revenue from Local Sources",42225.00,0.00,0.00
31,"Passaic",3970,"Passaic City",745,"'20-1XXX","Total Revenues from Local Sources",516153.00,291830.00,375000.00
31,"Passaic",3970,"Passaic City",755,"'20-3218","Preschool Education Aid-Prior Year Carryover",4948242.00,1934542.00,4383271.00
31,"Passaic",3970,"Passaic City",760,"'20-3218","Preschool Education Aid",18294716.00,24612529.00,23033076.00
31,"Passaic",3970,"Passaic City",761,"'20-3257","Sda Emergent Needs and Capital Maintenance In School Districts",1927488.00,1860110.00,0.00
31,"Passaic",3970,"Passaic City",762,"'20-3212","Nonpublic Teacher Stem Grant",20421.00,100798.00,0.00
31,"Passaic",3970,"Passaic City",765,"'20-32XX","Other Restricted Entitlements",3394350.00,3977216.00,3123961.00
31,"Passaic",3970,"Passaic City",766,"'20-3291","Climate Awareness Education Grant",1787.00,0.00,0.00
31,"Passaic",3970,"Passaic City",770,"'","Total Revenues from State Sources",28587004.00,32485195.00,30540308.00
31,"Passaic",3970,"Passaic City",775,"'20-4411-4416","Title I",11409579.00,13823680.00,9734472.00
31,"Passaic",3970,"Passaic City",785,"'20-4491-4494","Title III",819311.00,848733.00,608793.00
31,"Passaic",3970,"Passaic City",803,"'20-4409","Arp-Idea Preschool",579.00,0.00,0.00
31,"Passaic",3970,"Passaic City",804,"'20-4419","Arp-Idea Basic",38687.00,0.00,0.00
31,"Passaic",3970,"Passaic City",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",5556080.00,6663783.00,5448135.00
31,"Passaic",3970,"Passaic City",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",768310.00,778325.00,0.00
31,"Passaic",3970,"Passaic City",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",81760.00,108179.00,0.00
31,"Passaic",3970,"Passaic City",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",84501.00,30419.00,0.00
31,"Passaic",3970,"Passaic City",810,"'20-4430","Vocational Education",129226.00,0.00,0.00
31,"Passaic",3970,"Passaic City",814,"'20-4540","Arp-ESSER",6810331.00,50690.00,0.00
31,"Passaic",3970,"Passaic City",815,"'20-4440","Adult Basic Education",267898.00,239333.00,180000.00
31,"Passaic",3970,"Passaic City",823,"'20-4534","CRRSA Act-ESSER II",382748.00,0.00,0.00
31,"Passaic",3970,"Passaic City",824,"'20-4535","CRRSA Act-Learning Acceleration Grant",756864.00,0.00,0.00
31,"Passaic",3970,"Passaic City",825,"'20-4XXX","Other",1912282.00,1976319.00,943926.00
31,"Passaic",3970,"Passaic City",826,"'20-4536","CRRSA Act-Mental Health Grant",26827.00,0.00,0.00
31,"Passaic",3970,"Passaic City",827,"'20-4537","Additional Or Compensatory Special Education and Related Services (Acsers)",1298486.00,0.00,0.00
31,"Passaic",3970,"Passaic City",830,"'","Total Revenues from Federal Sources",30343469.00,24519461.00,16915326.00
31,"Passaic",3970,"Passaic City",835,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",767803.00,735416.00,0.00
31,"Passaic",3970,"Passaic City",836,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",1754937.00,1754937.00,1000000.00
31,"Passaic",3970,"Passaic City",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",-29325.00,39345.00,0.00
31,"Passaic",3970,"Passaic City",838,"'","Actual Revenues (Over)/Under Expenditures-Scholarship Fund",-5417.00,3825.00,0.00
31,"Passaic",3970,"Passaic City",840,"'","Total Grants and Entitlements",61934624.00,59830009.00,48830634.00
31,"Passaic",3970,"Passaic City",1000,"'","Total Revenues/Sources",362294903.00,414617453.00,369160991.00
31,"Passaic",3970,"Passaic City",1001,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",767803.00,735416.00,0.00
31,"Passaic",3970,"Passaic City",1002,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",1754937.00,1754937.00,1000000.00
31,"Passaic",3970,"Passaic City",1010,"'","Total Revenues/Sources Net of Transfers",359772163.00,412127100.00,368160991.00
31,"Passaic",3975,"Northern Region Educational Services Commission",190,"'10-1300","Total Tuition",5510761.00,6165983.00,6368307.00
31,"Passaic",3975,"Northern Region Educational Services Commission",250,"'10-1420-1440","Transportation Fees from Other Local Education Authorities",28050174.00,25244481.00,26292893.00
31,"Passaic",3975,"Northern Region Educational Services Commission",260,"'10-1910","Rents and Royalties",24956.00,0.00,24000.00
31,"Passaic",3975,"Northern Region Educational Services Commission",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",6894045.00,9066536.00,11814800.00
31,"Passaic",3975,"Northern Region Educational Services Commission",350,"'10-1XXX","Other Restricted Miscellaneous Revenues / Paycheck Protection Program (Apssds Only)",732.00,0.00,0.00
31,"Passaic",3975,"Northern Region Educational Services Commission",370,"'","Total Revenues from Local Sources",40480668.00,40477000.00,44500000.00
31,"Passaic",3975,"Northern Region Educational Services Commission",540,"'10-4200","Medicaid Reimbursement",927632.00,0.00,0.00
31,"Passaic",3975,"Northern Region Educational Services Commission",570,"'","Total Revenues from Federal Sources",927632.00,0.00,0.00
31,"Passaic",3975,"Northern Region Educational Services Commission",710,"'","Adjustment for Prior Year Encumbrances",0.00,109892.00,0.00
31,"Passaic",3975,"Northern Region Educational Services Commission",715,"'","Actual Revenues (Over)/Under Expenditures",1794128.00,0.00,0.00
31,"Passaic",3975,"Northern Region Educational Services Commission",720,"'","Total Operating Budget",43202428.00,40586892.00,44500000.00
31,"Passaic",3975,"Northern Region Educational Services Commission",823,"'20-4534","CRRSA Act-ESSER II",608.00,0.00,0.00
31,"Passaic",3975,"Northern Region Educational Services Commission",830,"'","Total Revenues from Federal Sources",608.00,0.00,0.00
31,"Passaic",3975,"Northern Region Educational Services Commission",840,"'","Total Grants and Entitlements",608.00,0.00,0.00
31,"Passaic",3975,"Northern Region Educational Services Commission",1000,"'","Total Revenues/Sources",43203036.00,40586892.00,44500000.00
31,"Passaic",3975,"Northern Region Educational Services Commission",1010,"'","Total Revenues/Sources Net of Transfers",43203036.00,40586892.00,44500000.00
31,"Passaic",3980,"Passaic Co Manchester Reg",100,"'10-1210","Local Tax Levy-Base Budget",11589719.00,11589719.00,11921514.00
31,"Passaic",3980,"Passaic Co Manchester Reg",114,"'10-121x","Total Tax Levy",11589719.00,11589719.00,11921514.00
31,"Passaic",3980,"Passaic Co Manchester Reg",250,"'10-1420-1440","Transportation Fees from Other Local Education Authorities",210799.00,200000.00,290000.00
31,"Passaic",3980,"Passaic Co Manchester Reg",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",290783.00,177845.00,244166.00
31,"Passaic",3980,"Passaic Co Manchester Reg",320,"'10-1XXX","Interest Earned On Current Expense Emergency Reserve",0.00,100.00,100.00
31,"Passaic",3980,"Passaic Co Manchester Reg",330,"'10-1XXX","Interest Earned on Maintenance Reserve",0.00,50.00,50.00
31,"Passaic",3980,"Passaic Co Manchester Reg",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",0.00,1000.00,1000.00
31,"Passaic",3980,"Passaic Co Manchester Reg",370,"'","Total Revenues from Local Sources",12091301.00,11968714.00,12456830.00
31,"Passaic",3980,"Passaic Co Manchester Reg",410,"'10-3116","School Choice Aid",812448.00,767728.00,953784.00
31,"Passaic",3980,"Passaic Co Manchester Reg",420,"'10-3121","Categorical Transportation Aid",214979.00,281548.00,312192.00
31,"Passaic",3980,"Passaic Co Manchester Reg",430,"'10-3131","Extraordinary Aid",642600.00,200000.00,260000.00
31,"Passaic",3980,"Passaic Co Manchester Reg",440,"'10-3132","Categorical Special Education Aid",743489.00,973531.00,1151911.00
31,"Passaic",3980,"Passaic Co Manchester Reg",460,"'10-3176","Equalization Aid",12141120.00,14801362.00,14203499.00
31,"Passaic",3980,"Passaic Co Manchester Reg",470,"'10-3177","Categorical Security Aid",302486.00,451877.00,345466.00
31,"Passaic",3980,"Passaic Co Manchester Reg",500,"'10-3XXX","Other State Aids",44590.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",520,"'","Total Revenues from State Sources",14901712.00,17476046.00,17226852.00
31,"Passaic",3980,"Passaic Co Manchester Reg",540,"'10-4200","Medicaid Reimbursement",5514.00,31847.00,4392.00
31,"Passaic",3980,"Passaic Co Manchester Reg",570,"'","Total Revenues from Federal Sources",5514.00,31847.00,4392.00
31,"Passaic",3980,"Passaic Co Manchester Reg",580,"'10-303","Budgeted Fund Balance-Operating Budget",787801.00,700000.00,1069315.00
31,"Passaic",3980,"Passaic Co Manchester Reg",600,"'10-307","Withdrawal from Capital Reserve for Local Share",700000.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",620,"'10-309","Withdrawal from Capital Reserve for Excess Cost and Other Capital Projects",0.00,1000000.00,2618519.00
31,"Passaic",3980,"Passaic Co Manchester Reg",630,"'10-310","Withdrawal from Maintenance Reserve",70050.00,30050.00,200000.00
31,"Passaic",3980,"Passaic Co Manchester Reg",710,"'","Adjustment for Prior Year Encumbrances",0.00,852840.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",715,"'","Actual Revenues (Over)/Under Expenditures",-280825.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",720,"'","Total Operating Budget",28275553.00,32059497.00,33575908.00
31,"Passaic",3980,"Passaic Co Manchester Reg",737,"'20-1760","Student Activity Fund Revenue",183335.00,0.00,70000.00
31,"Passaic",3980,"Passaic Co Manchester Reg",740,"'20-1XXX","Other Revenue from Local Sources",1562.00,4572.00,3657.00
31,"Passaic",3980,"Passaic Co Manchester Reg",745,"'20-1XXX","Total Revenues from Local Sources",184897.00,4572.00,73657.00
31,"Passaic",3980,"Passaic Co Manchester Reg",761,"'20-3257","Sda Emergent Needs and Capital Maintenance In School Districts",21813.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",765,"'20-32XX","Other Restricted Entitlements",634443.00,382607.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",770,"'","Total Revenues from State Sources",656256.00,382607.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",775,"'20-4411-4416","Title I",295074.00,344150.00,205320.00
31,"Passaic",3980,"Passaic Co Manchester Reg",780,"'20-4451-4455","Title II",10096.00,52009.00,41608.00
31,"Passaic",3980,"Passaic Co Manchester Reg",785,"'20-4491-4494","Title III",11116.00,53173.00,42539.00
31,"Passaic",3980,"Passaic Co Manchester Reg",790,"'20-4471-4474","Title IV",15471.00,44292.00,35434.00
31,"Passaic",3980,"Passaic Co Manchester Reg",804,"'20-4419","Arp-Idea Basic",19229.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",292056.00,381546.00,305237.00
31,"Passaic",3980,"Passaic Co Manchester Reg",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",26001.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",4360.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",1459.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",2962.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",814,"'20-4540","Arp-ESSER",1669620.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",823,"'20-4534","CRRSA Act-ESSER II",831789.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",824,"'20-4535","CRRSA Act-Learning Acceleration Grant",14158.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",825,"'20-4XXX","Other",0.00,301305.00,241044.00
31,"Passaic",3980,"Passaic Co Manchester Reg",829,"'20-4546","Arp Homeless Children and Youth II Grant",14784.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",830,"'","Total Revenues from Federal Sources",3208175.00,1176475.00,871182.00
31,"Passaic",3980,"Passaic Co Manchester Reg",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",-47170.00,0.00,0.00
31,"Passaic",3980,"Passaic Co Manchester Reg",840,"'","Total Grants and Entitlements",4002158.00,1563654.00,944839.00
31,"Passaic",3980,"Passaic Co Manchester Reg",1000,"'","Total Revenues/Sources",32277711.00,33623151.00,34520747.00
31,"Passaic",3980,"Passaic Co Manchester Reg",1010,"'","Total Revenues/Sources Net of Transfers",32277711.00,33623151.00,34520747.00
31,"Passaic",3990,"Passaic Valley Regional",100,"'10-1210","Local Tax Levy-Base Budget",28436452.00,29005181.00,30085284.00
31,"Passaic",3990,"Passaic Valley Regional",114,"'10-121x","Total Tax Levy",28436452.00,29005181.00,30085284.00
31,"Passaic",3990,"Passaic Valley Regional",190,"'10-1300","Total Tuition",1375019.00,1190868.00,1335740.00
31,"Passaic",3990,"Passaic Valley Regional",260,"'10-1910","Rents and Royalties",357242.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",414940.00,104132.00,139260.00
31,"Passaic",3990,"Passaic Valley Regional",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",0.00,10000.00,30000.00
31,"Passaic",3990,"Passaic Valley Regional",370,"'","Total Revenues from Local Sources",30583653.00,30310181.00,31590284.00
31,"Passaic",3990,"Passaic Valley Regional",420,"'10-3121","Categorical Transportation Aid",729435.00,729435.00,590128.00
31,"Passaic",3990,"Passaic Valley Regional",430,"'10-3131","Extraordinary Aid",1051233.00,350000.00,350000.00
31,"Passaic",3990,"Passaic Valley Regional",440,"'10-3132","Categorical Special Education Aid",1063236.00,1063236.00,1388057.00
31,"Passaic",3990,"Passaic Valley Regional",460,"'10-3176","Equalization Aid",140892.00,110306.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",470,"'10-3177","Categorical Security Aid",220287.00,220287.00,272475.00
31,"Passaic",3990,"Passaic Valley Regional",500,"'10-3XXX","Other State Aids",61535.00,13764.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",520,"'","Total Revenues from State Sources",3266618.00,2487028.00,2600660.00
31,"Passaic",3990,"Passaic Valley Regional",540,"'10-4200","Medicaid Reimbursement",18766.00,20390.00,1885.00
31,"Passaic",3990,"Passaic Valley Regional",570,"'","Total Revenues from Federal Sources",18766.00,20390.00,1885.00
31,"Passaic",3990,"Passaic Valley Regional",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,3342377.00,3153615.00
31,"Passaic",3990,"Passaic Valley Regional",620,"'10-309","Withdrawal from Capital Reserve for Excess Cost and Other Capital Projects",0.00,720000.00,1357000.00
31,"Passaic",3990,"Passaic Valley Regional",700,"'10-5XXX","Other Financing Sources",3170.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",710,"'","Adjustment for Prior Year Encumbrances",0.00,139399.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",715,"'","Actual Revenues (Over)/Under Expenditures",68087.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",720,"'","Total Operating Budget",33940294.00,37019375.00,38703444.00
31,"Passaic",3990,"Passaic Valley Regional",737,"'20-1760","Student Activity Fund Revenue",484286.00,111156.00,111156.00
31,"Passaic",3990,"Passaic Valley Regional",738,"'20-1770","Scholarship Fund Revenue",36123.00,26000.00,26000.00
31,"Passaic",3990,"Passaic Valley Regional",740,"'20-1XXX","Other Revenue from Local Sources",4462.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",745,"'20-1XXX","Total Revenues from Local Sources",524871.00,137156.00,137156.00
31,"Passaic",3990,"Passaic Valley Regional",775,"'20-4411-4416","Title I",192706.00,185256.00,138942.00
31,"Passaic",3990,"Passaic Valley Regional",780,"'20-4451-4455","Title II",26460.00,37494.00,28120.00
31,"Passaic",3990,"Passaic Valley Regional",790,"'20-4471-4474","Title IV",22898.00,17188.00,12891.00
31,"Passaic",3990,"Passaic Valley Regional",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",277990.00,279608.00,209706.00
31,"Passaic",3990,"Passaic Valley Regional",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",37649.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",28958.00,8958.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",4046.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",334.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",814,"'20-4540","Arp-ESSER",251144.00,92000.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",823,"'20-4534","CRRSA Act-ESSER II",92584.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",824,"'20-4535","CRRSA Act-Learning Acceleration Grant",32721.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",825,"'20-4XXX","Other",12600.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",827,"'20-4537","Additional Or Compensatory Special Education and Related Services (Acsers)",159802.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",830,"'","Total Revenues from Federal Sources",1139892.00,620504.00,389659.00
31,"Passaic",3990,"Passaic Valley Regional",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",-38433.00,89692.00,89692.00
31,"Passaic",3990,"Passaic Valley Regional",838,"'","Actual Revenues (Over)/Under Expenditures-Scholarship Fund",-10063.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",840,"'","Total Grants and Entitlements",1616267.00,847352.00,616507.00
31,"Passaic",3990,"Passaic Valley Regional",860,"'40-1210","Local Tax Levy",435727.00,411192.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",885,"'","Total Revenues from Local Sources",435727.00,411192.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",890,"'40-3160","Debt Service Aid Type II",224796.00,211826.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",895,"'","Total Local Repayment of Debt",660523.00,623018.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",930,"'","Actual Revenues (Over)/Under Expenditures",642.00,0.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",935,"'","Total Repayment of Debt",661165.00,623018.00,0.00
31,"Passaic",3990,"Passaic Valley Regional",1000,"'","Total Revenues/Sources",36217726.00,38489745.00,39319951.00
31,"Passaic",3990,"Passaic Valley Regional",1010,"'","Total Revenues/Sources Net of Transfers",36217726.00,38489745.00,39319951.00
31,"Passaic",3995,"Passaic County Vocational",110,"'10-1210","County Tax Levy-Base Budget",7044585.00,7044585.00,7044585.00
31,"Passaic",3995,"Passaic County Vocational",114,"'10-121x","Total Tax Levy",0,7044585.00,7044585.00
31,"Passaic",3995,"Passaic County Vocational",200,"'10-1310","Tuition from Local Education Authorities",46504557.00,38028289.00,46741826.00
31,"Passaic",3995,"Passaic County Vocational",220,"'10-1320-1340","Other Tuition",687550.00,569000.00,716910.00
31,"Passaic",3995,"Passaic County Vocational",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",934105.00,716420.00,554100.00
31,"Passaic",3995,"Passaic County Vocational",330,"'10-1XXX","Interest Earned on Maintenance Reserve",45669.00,45000.00,150000.00
31,"Passaic",3995,"Passaic County Vocational",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",531779.00,450000.00,610000.00
