"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
37,"Sussex",1570,"Franklin Boro","Classroom-Purchased Services",210,208,298,241,268
37,"Sussex",1570,"Franklin Boro","Total Support Services",3862,4127,5135,5187,5609
37,"Sussex",1570,"Franklin Boro","Support Services-Salaries and Benefits",3262,3546,4499,4354,5062
37,"Sussex",1570,"Franklin Boro","Total Administrative Costs",1796,1254,1589,1502,1493
37,"Sussex",1570,"Franklin Boro","Administration Salaries and Benefits",1412,907,1169,1098,1091
37,"Sussex",1570,"Franklin Boro","Total Operations and Maintenance of Plant",2479,2133,2476,2336,2687
37,"Sussex",1570,"Franklin Boro","Operations and Maintenance-Salaries and Benefits",1177,1057,1290,1211,1515
37,"Sussex",1570,"Franklin Boro","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",1570,"Franklin Boro","Total Extracurricular Costs",265,269,329,309,312
37,"Sussex",1570,"Franklin Boro","Total Equipment Costs",160,153,880,968,307
37,"Sussex",1570,"Franklin Boro","Legal Costs",19,28,46,44,44
37,"Sussex",1570,"Franklin Boro","Employee Benefits as a percentage of salaries","31.85%","31.62%","36.77%","35.64%","33.36%"
37,"Sussex",1630,"Fredon Twp","Total Budgetary Comparative Per Pupil Cost",21434,21492,22666,23039,23254
37,"Sussex",1630,"Fredon Twp","Total Classroom Instruction",10629,10242,10608,10563,11455
37,"Sussex",1630,"Fredon Twp","Classroom-Salaries and Benefits",9893,9674,10054,9928,10704
37,"Sussex",1630,"Fredon Twp","Classroom-General Supplies and Textbooks",354,231,232,302,349
37,"Sussex",1630,"Fredon Twp","Classroom-Purchased Services",382,338,322,333,402
37,"Sussex",1630,"Fredon Twp","Total Support Services",4490,5242,5342,5541,5037
37,"Sussex",1630,"Fredon Twp","Support Services-Salaries and Benefits",3528,3937,3799,4069,3671
37,"Sussex",1630,"Fredon Twp","Total Administrative Costs",2791,2647,2433,2630,2620
37,"Sussex",1630,"Fredon Twp","Administration Salaries and Benefits",2091,2096,1953,1935,1954
37,"Sussex",1630,"Fredon Twp","Total Operations and Maintenance of Plant",3218,3100,3951,3974,3802
37,"Sussex",1630,"Fredon Twp","Operations and Maintenance-Salaries and Benefits",1581,1447,1891,1900,1855
37,"Sussex",1630,"Fredon Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",1630,"Fredon Twp","Total Extracurricular Costs",249,205,275,275,279
37,"Sussex",1630,"Fredon Twp","Total Equipment Costs",0,147,493,21,762
37,"Sussex",1630,"Fredon Twp","Legal Costs",65,17,49,49,46
37,"Sussex",1630,"Fredon Twp","Employee Benefits as a percentage of salaries","36.82%","36.52%","39.48%","38.24%","44.66%"
37,"Sussex",1800,"Green Twp","Total Budgetary Comparative Per Pupil Cost",21675,19943,22160,21677,22045
37,"Sussex",1800,"Green Twp","Total Classroom Instruction",13935,12694,14081,13604,13850
37,"Sussex",1800,"Green Twp","Classroom-Salaries and Benefits",13298,12312,13349,13047,13305
37,"Sussex",1800,"Green Twp","Classroom-General Supplies and Textbooks",545,335,724,530,536
37,"Sussex",1800,"Green Twp","Classroom-Purchased Services",93,47,9,27,9
37,"Sussex",1800,"Green Twp","Total Support Services",2479,2417,2639,2616,2693
37,"Sussex",1800,"Green Twp","Support Services-Salaries and Benefits",2054,2047,2272,2216,2334
37,"Sussex",1800,"Green Twp","Total Administrative Costs",2201,2259,2317,2336,2332
37,"Sussex",1800,"Green Twp","Administration Salaries and Benefits",1685,1728,1730,1658,1790
37,"Sussex",1800,"Green Twp","Total Operations and Maintenance of Plant",2794,2307,2718,2745,2757
37,"Sussex",1800,"Green Twp","Operations and Maintenance-Salaries and Benefits",1127,1251,1316,1248,1324
37,"Sussex",1800,"Green Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",1800,"Green Twp","Total Extracurricular Costs",246,249,351,329,350
37,"Sussex",1800,"Green Twp","Total Equipment Costs",189,98,0,14,0
37,"Sussex",1800,"Green Twp","Legal Costs",45,90,63,109,61
37,"Sussex",1800,"Green Twp","Employee Benefits as a percentage of salaries","30.52%","28.69%","30.71%","26.77%","29.51%"
37,"Sussex",1930,"Hamburg Boro","Total Budgetary Comparative Per Pupil Cost",25546,27447,30788,30913,32606
37,"Sussex",1930,"Hamburg Boro","Total Classroom Instruction",15132,17277,18694,18717,19277
37,"Sussex",1930,"Hamburg Boro","Classroom-Salaries and Benefits",14266,16419,17756,17775,18223
37,"Sussex",1930,"Hamburg Boro","Classroom-General Supplies and Textbooks",668,638,558,560,513
37,"Sussex",1930,"Hamburg Boro","Classroom-Purchased Services",198,220,380,382,541
37,"Sussex",1930,"Hamburg Boro","Total Support Services",4272,4276,5258,5268,6134
37,"Sussex",1930,"Hamburg Boro","Support Services-Salaries and Benefits",3729,3338,3771,3775,4992
37,"Sussex",1930,"Hamburg Boro","Total Administrative Costs",2155,2122,2688,2772,2752
37,"Sussex",1930,"Hamburg Boro","Administration Salaries and Benefits",1508,1486,1911,1991,1979
37,"Sussex",1930,"Hamburg Boro","Total Operations and Maintenance of Plant",3647,3377,3724,3734,3742
37,"Sussex",1930,"Hamburg Boro","Operations and Maintenance-Salaries and Benefits",1819,1965,2033,2036,1864
37,"Sussex",1930,"Hamburg Boro","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",1930,"Hamburg Boro","Total Extracurricular Costs",277,307,330,330,607
37,"Sussex",1930,"Hamburg Boro","Total Equipment Costs",464,484,580,582,745
37,"Sussex",1930,"Hamburg Boro","Legal Costs",42,54,41,41,104
37,"Sussex",1930,"Hamburg Boro","Employee Benefits as a percentage of salaries","25.77%","33.65%","40.18%","39.77%","39.87%"
37,"Sussex",1980,"Hampton Twp","Total Budgetary Comparative Per Pupil Cost",19521,20488,23177,24963,23745
37,"Sussex",1980,"Hampton Twp","Total Classroom Instruction",11679,12227,13242,13866,13593
37,"Sussex",1980,"Hampton Twp","Classroom-Salaries and Benefits",11156,11608,12571,13136,12840
37,"Sussex",1980,"Hampton Twp","Classroom-General Supplies and Textbooks",309,433,428,474,443
37,"Sussex",1980,"Hampton Twp","Classroom-Purchased Services",214,186,243,257,310
37,"Sussex",1980,"Hampton Twp","Total Support Services",3531,3930,4877,5854,5174
37,"Sussex",1980,"Hampton Twp","Support Services-Salaries and Benefits",3137,3512,4306,4916,4346
37,"Sussex",1980,"Hampton Twp","Total Administrative Costs",2235,2320,2542,2665,2551
37,"Sussex",1980,"Hampton Twp","Administration Salaries and Benefits",1759,1816,1892,1944,1787
37,"Sussex",1980,"Hampton Twp","Total Operations and Maintenance of Plant",2023,1904,2383,2440,2291
37,"Sussex",1980,"Hampton Twp","Operations and Maintenance-Salaries and Benefits",1053,1021,1043,1076,1045
37,"Sussex",1980,"Hampton Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",1980,"Hampton Twp","Total Extracurricular Costs",51,107,131,134,133
37,"Sussex",1980,"Hampton Twp","Total Equipment Costs",0,0,0,34,14
37,"Sussex",1980,"Hampton Twp","Legal Costs",5,2,15,16,20
37,"Sussex",1980,"Hampton Twp","Employee Benefits as a percentage of salaries","32.75%","34.66%","37.76%","37.50%","40.19%"
37,"Sussex",2030,"Hardyston Twp","Total Budgetary Comparative Per Pupil Cost",18806,19635,20758,20714,21165
37,"Sussex",2030,"Hardyston Twp","Total Classroom Instruction",10345,11143,11886,11789,12155
37,"Sussex",2030,"Hardyston Twp","Classroom-Salaries and Benefits",9949,10515,11346,11246,11688
37,"Sussex",2030,"Hardyston Twp","Classroom-General Supplies and Textbooks",234,412,390,338,316
37,"Sussex",2030,"Hardyston Twp","Classroom-Purchased Services",162,216,150,204,151
37,"Sussex",2030,"Hardyston Twp","Total Support Services",3248,3668,3971,3884,3971
37,"Sussex",2030,"Hardyston Twp","Support Services-Salaries and Benefits",2397,2908,3031,3044,3114
37,"Sussex",2030,"Hardyston Twp","Total Administrative Costs",2186,2185,2119,2171,2171
37,"Sussex",2030,"Hardyston Twp","Administration Salaries and Benefits",1861,1891,1772,1823,1833
37,"Sussex",2030,"Hardyston Twp","Total Operations and Maintenance of Plant",2876,2496,2601,2690,2689
37,"Sussex",2030,"Hardyston Twp","Operations and Maintenance-Salaries and Benefits",955,1065,1176,1178,1196
37,"Sussex",2030,"Hardyston Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2030,"Hardyston Twp","Total Extracurricular Costs",151,142,181,180,179
37,"Sussex",2030,"Hardyston Twp","Total Equipment Costs",1,234,140,137,262
37,"Sussex",2030,"Hardyston Twp","Legal Costs",50,41,46,47,54
37,"Sussex",2030,"Hardyston Twp","Employee Benefits as a percentage of salaries","27.63%","27.77%","27.39%","27.28%","31.20%"
37,"Sussex",2165,"High Point Regional","Total Budgetary Comparative Per Pupil Cost",22407,22768,23222,24675,25278
37,"Sussex",2165,"High Point Regional","Total Classroom Instruction",11889,12424,12277,13027,12999
37,"Sussex",2165,"High Point Regional","Classroom-Salaries and Benefits",11587,12090,11594,12301,12435
37,"Sussex",2165,"High Point Regional","Classroom-General Supplies and Textbooks",264,277,577,613,476
37,"Sussex",2165,"High Point Regional","Classroom-Purchased Services",38,58,106,113,88
37,"Sussex",2165,"High Point Regional","Total Support Services",3736,3468,3971,4214,4406
37,"Sussex",2165,"High Point Regional","Support Services-Salaries and Benefits",3323,3034,3523,3738,3888
37,"Sussex",2165,"High Point Regional","Total Administrative Costs",2083,2146,1992,2145,2144
37,"Sussex",2165,"High Point Regional","Administration Salaries and Benefits",1800,1819,1672,1774,1817
37,"Sussex",2165,"High Point Regional","Total Operations and Maintenance of Plant",3046,3065,3426,3638,4030
37,"Sussex",2165,"High Point Regional","Operations and Maintenance-Salaries and Benefits",1439,1491,1460,1549,1730
37,"Sussex",2165,"High Point Regional","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2165,"High Point Regional","Total Extracurricular Costs",1542,1565,1453,1542,1575
37,"Sussex",2165,"High Point Regional","Total Equipment Costs",55,135,0,0,0
37,"Sussex",2165,"High Point Regional","Legal Costs",50,40,63,96,62
37,"Sussex",2165,"High Point Regional","Employee Benefits as a percentage of salaries","28.65%","27.68%","29.21%","29.02%","32.10%"
37,"Sussex",2240,"Hopatcong","Total Budgetary Comparative Per Pupil Cost",20205,19405,21606,22344,22040
37,"Sussex",2240,"Hopatcong","Total Classroom Instruction",11464,11233,12364,12603,12767
37,"Sussex",2240,"Hopatcong","Classroom-Salaries and Benefits",10903,10533,11716,11866,12243
37,"Sussex",2240,"Hopatcong","Classroom-General Supplies and Textbooks",357,541,433,508,303
37,"Sussex",2240,"Hopatcong","Classroom-Purchased Services",205,158,216,230,222
37,"Sussex",2240,"Hopatcong","Total Support Services",3513,3491,3471,3308,3240
37,"Sussex",2240,"Hopatcong","Support Services-Salaries and Benefits",2506,2276,3097,2991,2954
37,"Sussex",2240,"Hopatcong","Total Administrative Costs",1864,1634,1854,1931,1862
37,"Sussex",2240,"Hopatcong","Administration Salaries and Benefits",1555,1432,1631,1701,1603
37,"Sussex",2240,"Hopatcong","Total Operations and Maintenance of Plant",2802,2524,3577,3893,3595
37,"Sussex",2240,"Hopatcong","Operations and Maintenance-Salaries and Benefits",1124,1140,1186,1283,1259
37,"Sussex",2240,"Hopatcong","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2240,"Hopatcong","Total Extracurricular Costs",561,524,340,609,575
37,"Sussex",2240,"Hopatcong","Total Equipment Costs",187,193,40,121,65
37,"Sussex",2240,"Hopatcong","Legal Costs",78,32,40,46,41
37,"Sussex",2240,"Hopatcong","Employee Benefits as a percentage of salaries","27.95%","29.92%","38.21%","37.91%","38.52%"
37,"Sussex",2465,"Kittatinny Regional","Total Budgetary Comparative Per Pupil Cost",22838,23817,25433,26028,27113
37,"Sussex",2465,"Kittatinny Regional","Total Classroom Instruction",13730,13970,14848,15115,15765
37,"Sussex",2465,"Kittatinny Regional","Classroom-Salaries and Benefits",13222,13728,14494,14711,15272
37,"Sussex",2465,"Kittatinny Regional","Classroom-General Supplies and Textbooks",186,109,184,210,270
37,"Sussex",2465,"Kittatinny Regional","Classroom-Purchased Services",323,133,170,194,223
37,"Sussex",2465,"Kittatinny Regional","Total Support Services",2780,3299,3406,3473,3578
37,"Sussex",2465,"Kittatinny Regional","Support Services-Salaries and Benefits",2637,3148,3199,3277,3362
37,"Sussex",2465,"Kittatinny Regional","Total Administrative Costs",2249,2228,2330,2470,2465
37,"Sussex",2465,"Kittatinny Regional","Administration Salaries and Benefits",1896,1832,1936,2068,2043
37,"Sussex",2465,"Kittatinny Regional","Total Operations and Maintenance of Plant",2674,2827,3150,3239,3554
37,"Sussex",2465,"Kittatinny Regional","Operations and Maintenance-Salaries and Benefits",1202,1227,1345,1367,1553
37,"Sussex",2465,"Kittatinny Regional","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2465,"Kittatinny Regional","Total Extracurricular Costs",1331,1395,1549,1579,1601
37,"Sussex",2465,"Kittatinny Regional","Total Equipment Costs",86,45,0,315,9
37,"Sussex",2465,"Kittatinny Regional","Legal Costs",17,5,19,16,20
37,"Sussex",2465,"Kittatinny Regional","Employee Benefits as a percentage of salaries","24.83%","26.47%","30.31%","29.77%","30.89%"
37,"Sussex",2490,"Lafayette Twp","Total Budgetary Comparative Per Pupil Cost",20170,21093,21086,22971,24033
37,"Sussex",2490,"Lafayette Twp","Total Classroom Instruction",13066,13820,13317,14462,15246
37,"Sussex",2490,"Lafayette Twp","Classroom-Salaries and Benefits",11951,12667,12497,13445,14024
37,"Sussex",2490,"Lafayette Twp","Classroom-General Supplies and Textbooks",743,723,338,471,631
37,"Sussex",2490,"Lafayette Twp","Classroom-Purchased Services",372,430,482,546,591
37,"Sussex",2490,"Lafayette Twp","Total Support Services",2356,2443,2727,2926,3032
37,"Sussex",2490,"Lafayette Twp","Support Services-Salaries and Benefits",1588,1347,1784,1919,2092
37,"Sussex",2490,"Lafayette Twp","Total Administrative Costs",2206,2313,2613,2809,2593
37,"Sussex",2490,"Lafayette Twp","Administration Salaries and Benefits",1211,1393,1860,2001,1790
37,"Sussex",2490,"Lafayette Twp","Total Operations and Maintenance of Plant",2279,2249,2125,2447,2844
37,"Sussex",2490,"Lafayette Twp","Operations and Maintenance-Salaries and Benefits",977,924,866,966,1208
37,"Sussex",2490,"Lafayette Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2490,"Lafayette Twp","Total Extracurricular Costs",263,260,304,327,318
37,"Sussex",2490,"Lafayette Twp","Total Equipment Costs",0,11,0,0,563
37,"Sussex",2490,"Lafayette Twp","Legal Costs",103,44,85,91,52
37,"Sussex",2490,"Lafayette Twp","Employee Benefits as a percentage of salaries","25.59%","27.62%","30.46%","31.02%","29.48%"
37,"Sussex",2615,"Lenape Valley Regional","Total Budgetary Comparative Per Pupil Cost",21846,22024,23987,24825,25722
37,"Sussex",2615,"Lenape Valley Regional","Total Classroom Instruction",10813,11239,11926,12343,12931
37,"Sussex",2615,"Lenape Valley Regional","Classroom-Salaries and Benefits",10141,10781,11164,11554,12078
37,"Sussex",2615,"Lenape Valley Regional","Classroom-General Supplies and Textbooks",527,259,585,605,641
37,"Sussex",2615,"Lenape Valley Regional","Classroom-Purchased Services",144,199,177,184,213
37,"Sussex",2615,"Lenape Valley Regional","Total Support Services",4179,3855,4296,4446,4632
37,"Sussex",2615,"Lenape Valley Regional","Support Services-Salaries and Benefits",3623,3522,3631,3758,3911
37,"Sussex",2615,"Lenape Valley Regional","Total Administrative Costs",2450,2503,2617,2708,2787
37,"Sussex",2615,"Lenape Valley Regional","Administration Salaries and Benefits",2143,2186,2301,2381,2461
37,"Sussex",2615,"Lenape Valley Regional","Total Operations and Maintenance of Plant",2792,2785,3196,3308,3319
37,"Sussex",2615,"Lenape Valley Regional","Operations and Maintenance-Salaries and Benefits",1310,1391,1458,1509,1568
37,"Sussex",2615,"Lenape Valley Regional","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2615,"Lenape Valley Regional","Total Extracurricular Costs",1527,1515,1805,1868,1876
37,"Sussex",2615,"Lenape Valley Regional","Total Equipment Costs",611,314,0,0,0
37,"Sussex",2615,"Lenape Valley Regional","Legal Costs",103,86,81,84,90
37,"Sussex",2615,"Lenape Valley Regional","Employee Benefits as a percentage of salaries","30.37%","30.63%","30.22%","30.22%","32.54%"
37,"Sussex",3300,"Montague Twp","Total Budgetary Comparative Per Pupil Cost",22413,23595,24057,23476,24861
37,"Sussex",3300,"Montague Twp","Total Classroom Instruction",11942,11771,12070,11779,13355
37,"Sussex",3300,"Montague Twp","Classroom-Salaries and Benefits",11171,11242,11659,11377,13065
37,"Sussex",3300,"Montague Twp","Classroom-General Supplies and Textbooks",495,491,207,202,138
37,"Sussex",3300,"Montague Twp","Classroom-Purchased Services",276,37,204,199,152
37,"Sussex",3300,"Montague Twp","Total Support Services",3712,5637,6133,5984,6033
37,"Sussex",3300,"Montague Twp","Support Services-Salaries and Benefits",3075,4791,5219,5093,5616
37,"Sussex",3300,"Montague Twp","Total Administrative Costs",3633,3014,2615,2552,2498
37,"Sussex",3300,"Montague Twp","Administration Salaries and Benefits",2702,2334,2069,2019,1951
37,"Sussex",3300,"Montague Twp","Total Operations and Maintenance of Plant",2508,2514,2610,2547,2311
37,"Sussex",3300,"Montague Twp","Operations and Maintenance-Salaries and Benefits",1083,1451,1328,1296,1255
37,"Sussex",3300,"Montague Twp","Board Contribution to Food Services",265,181,0,0,85
37,"Sussex",3300,"Montague Twp","Total Extracurricular Costs",113,165,173,169,189
37,"Sussex",3300,"Montague Twp","Total Equipment Costs",97,136,285,278,0
37,"Sussex",3300,"Montague Twp","Legal Costs",355,241,65,63,71
37,"Sussex",3300,"Montague Twp","Employee Benefits as a percentage of salaries","32.46%","36.72%","46.32%","46.32%","43.86%"
37,"Sussex",3590,"Newton Town","Total Budgetary Comparative Per Pupil Cost",18268,19637,21337,23482,24486
37,"Sussex",3590,"Newton Town","Total Classroom Instruction",10519,11305,12318,13337,13956
37,"Sussex",3590,"Newton Town","Classroom-Salaries and Benefits",10130,10680,11452,12346,12695
37,"Sussex",3590,"Newton Town","Classroom-General Supplies and Textbooks",231,401,362,420,378
37,"Sussex",3590,"Newton Town","Classroom-Purchased Services",157,224,504,572,883
37,"Sussex",3590,"Newton Town","Total Support Services",2837,3008,3314,3603,3977
37,"Sussex",3590,"Newton Town","Support Services-Salaries and Benefits",2433,2630,2748,3027,3432
37,"Sussex",3590,"Newton Town","Total Administrative Costs",2220,2407,2460,2923,2851
37,"Sussex",3590,"Newton Town","Administration Salaries and Benefits",1907,2026,2085,2272,2417
37,"Sussex",3590,"Newton Town","Total Operations and Maintenance of Plant",1871,2068,2313,2624,2652
37,"Sussex",3590,"Newton Town","Operations and Maintenance-Salaries and Benefits",1052,1138,1211,1303,1380
37,"Sussex",3590,"Newton Town","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",3590,"Newton Town","Total Extracurricular Costs",773,805,875,936,989
37,"Sussex",3590,"Newton Town","Total Equipment Costs",48,115,13,198,51
37,"Sussex",3590,"Newton Town","Legal Costs",11,25,32,39,36
37,"Sussex",3590,"Newton Town","Employee Benefits as a percentage of salaries","32.26%","32.01%","35.53%","34.03%","37.85%"
37,"Sussex",3840,"Ogdensburg Boro","Total Budgetary Comparative Per Pupil Cost",17516,18784,19054,20628,20416
37,"Sussex",3840,"Ogdensburg Boro","Total Classroom Instruction",10002,11045,10594,11554,11604
37,"Sussex",3840,"Ogdensburg Boro","Classroom-Salaries and Benefits",9789,10753,10339,11280,11386
37,"Sussex",3840,"Ogdensburg Boro","Classroom-General Supplies and Textbooks",212,265,230,247,193
37,"Sussex",3840,"Ogdensburg Boro","Classroom-Purchased Services",2,27,25,27,25
37,"Sussex",3840,"Ogdensburg Boro","Total Support Services",3161,3581,3911,4194,3997
37,"Sussex",3840,"Ogdensburg Boro","Support Services-Salaries and Benefits",2587,3035,3380,3623,3428
37,"Sussex",3840,"Ogdensburg Boro","Total Administrative Costs",1545,1674,1865,2000,1911
37,"Sussex",3840,"Ogdensburg Boro","Administration Salaries and Benefits",1203,1330,1401,1502,1467
37,"Sussex",3840,"Ogdensburg Boro","Total Operations and Maintenance of Plant",2542,2155,2338,2509,2563
37,"Sussex",3840,"Ogdensburg Boro","Operations and Maintenance-Salaries and Benefits",1271,1136,1300,1393,1429
37,"Sussex",3840,"Ogdensburg Boro","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",3840,"Ogdensburg Boro","Total Extracurricular Costs",228,292,305,327,302
37,"Sussex",3840,"Ogdensburg Boro","Total Equipment Costs",325,36,136,147,69
37,"Sussex",3840,"Ogdensburg Boro","Legal Costs",3,8,33,36,33
37,"Sussex",3840,"Ogdensburg Boro","Employee Benefits as a percentage of salaries","30.25%","28.90%","32.04%","31.70%","30.09%"
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Budgetary Comparative Per Pupil Cost",22290,22633,25806,27537,32538
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Classroom Instruction",12821,11607,12857,13905,17374
37,"Sussex",4650,"Sandyston-Walpack Twp","Classroom-Salaries and Benefits",11227,10475,11526,12292,15493
37,"Sussex",4650,"Sandyston-Walpack Twp","Classroom-General Supplies and Textbooks",358,344,396,625,859
37,"Sussex",4650,"Sandyston-Walpack Twp","Classroom-Purchased Services",1236,788,934,987,1022
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Support Services",4728,5920,7134,7949,9098
37,"Sussex",4650,"Sandyston-Walpack Twp","Support Services-Salaries and Benefits",3339,4485,4544,5460,6431
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Administrative Costs",2510,2881,2619,2856,2856
37,"Sussex",4650,"Sandyston-Walpack Twp","Administration Salaries and Benefits",1130,2185,1998,1876,1806
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Operations and Maintenance of Plant",2138,2114,2919,2533,2789
37,"Sussex",4650,"Sandyston-Walpack Twp","Operations and Maintenance-Salaries and Benefits",725,701,826,841,810
37,"Sussex",4650,"Sandyston-Walpack Twp","Board Contribution to Food Services",64,64,66,64,92
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Extracurricular Costs",15,34,195,210,225
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Equipment Costs",0,654,0,309,0
37,"Sussex",4650,"Sandyston-Walpack Twp","Legal Costs",46,189,39,153,164
37,"Sussex",4650,"Sandyston-Walpack Twp","Employee Benefits as a percentage of salaries","33.61%","28.33%","34.40%","40.13%","39.01%"
37,"Sussex",4960,"Sparta Twp","Total Budgetary Comparative Per Pupil Cost",18970,19743,20368,21019,21501
37,"Sussex",4960,"Sparta Twp","Total Classroom Instruction",11369,11941,12164,12482,13001
37,"Sussex",4960,"Sparta Twp","Classroom-Salaries and Benefits",10929,11446,11592,11792,12241
37,"Sussex",4960,"Sparta Twp","Classroom-General Supplies and Textbooks",212,178,180,289,321
37,"Sussex",4960,"Sparta Twp","Classroom-Purchased Services",229,317,393,401,440
37,"Sussex",4960,"Sparta Twp","Total Support Services",3159,3317,3489,3561,3622
37,"Sussex",4960,"Sparta Twp","Support Services-Salaries and Benefits",2983,3061,3124,3082,3206
37,"Sussex",4960,"Sparta Twp","Total Administrative Costs",1833,1697,1725,1908,1864
37,"Sussex",4960,"Sparta Twp","Administration Salaries and Benefits",1496,1389,1350,1432,1486
37,"Sussex",4960,"Sparta Twp","Total Operations and Maintenance of Plant",2031,2192,2314,2376,2290
37,"Sussex",4960,"Sparta Twp","Operations and Maintenance-Salaries and Benefits",1089,1077,1120,1150,1200
37,"Sussex",4960,"Sparta Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",4960,"Sparta Twp","Total Extracurricular Costs",534,541,606,626,651
37,"Sussex",4960,"Sparta Twp","Total Equipment Costs",52,7,0,28,7
37,"Sussex",4960,"Sparta Twp","Legal Costs",69,54,53,60,57
37,"Sussex",4960,"Sparta Twp","Employee Benefits as a percentage of salaries","23.33%","25.13%","25.32%","26.98%","28.34%"
37,"Sussex",5030,"Stanhope Boro","Total Budgetary Comparative Per Pupil Cost",18210,19835,22723,20568,22869
37,"Sussex",5030,"Stanhope Boro","Total Classroom Instruction",10293,11302,12336,11148,12534
37,"Sussex",5030,"Stanhope Boro","Classroom-Salaries and Benefits",9947,10467,11751,10559,11949
37,"Sussex",5030,"Stanhope Boro","Classroom-General Supplies and Textbooks",109,610,250,296,346
37,"Sussex",5030,"Stanhope Boro","Classroom-Purchased Services",238,225,336,293,240
37,"Sussex",5030,"Stanhope Boro","Total Support Services",3560,3813,5358,4556,5618
37,"Sussex",5030,"Stanhope Boro","Support Services-Salaries and Benefits",2888,3056,4644,3918,4899
37,"Sussex",5030,"Stanhope Boro","Total Administrative Costs",2234,2286,2380,2286,2261
37,"Sussex",5030,"Stanhope Boro","Administration Salaries and Benefits",1766,1751,1722,1583,1611
37,"Sussex",5030,"Stanhope Boro","Total Operations and Maintenance of Plant",2019,2303,2463,2415,2249
37,"Sussex",5030,"Stanhope Boro","Operations and Maintenance-Salaries and Benefits",992,1031,1450,1088,1311
37,"Sussex",5030,"Stanhope Boro","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5030,"Stanhope Boro","Total Extracurricular Costs",104,131,185,162,207
37,"Sussex",5030,"Stanhope Boro","Total Equipment Costs",164,568,0,0,0
37,"Sussex",5030,"Stanhope Boro","Legal Costs",19,18,38,33,34
37,"Sussex",5030,"Stanhope Boro","Employee Benefits as a percentage of salaries","27.55%","30.00%","29.91%","29.29%","30.16%"
37,"Sussex",5040,"Stillwater Twp","Total Budgetary Comparative Per Pupil Cost",20379,21165,23882,23727,24034
37,"Sussex",5040,"Stillwater Twp","Total Classroom Instruction",12439,13082,14199,13979,14157
37,"Sussex",5040,"Stillwater Twp","Classroom-Salaries and Benefits",11884,12561,13352,13110,13344
37,"Sussex",5040,"Stillwater Twp","Classroom-General Supplies and Textbooks",344,328,596,598,535
37,"Sussex",5040,"Stillwater Twp","Classroom-Purchased Services",210,193,251,270,278
37,"Sussex",5040,"Stillwater Twp","Total Support Services",3009,3237,4077,3985,4111
37,"Sussex",5040,"Stillwater Twp","Support Services-Salaries and Benefits",2491,2839,3347,3247,3227
37,"Sussex",5040,"Stillwater Twp","Total Administrative Costs",2330,2448,2711,2773,2762
37,"Sussex",5040,"Stillwater Twp","Administration Salaries and Benefits",1858,1941,2060,2052,2115
37,"Sussex",5040,"Stillwater Twp","Total Operations and Maintenance of Plant",2560,2381,2850,2947,2970
37,"Sussex",5040,"Stillwater Twp","Operations and Maintenance-Salaries and Benefits",1321,1224,1383,1368,1381
37,"Sussex",5040,"Stillwater Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5040,"Stillwater Twp","Total Extracurricular Costs",24,12,38,38,26
37,"Sussex",5040,"Stillwater Twp","Total Equipment Costs",38,53,72,129,0
37,"Sussex",5040,"Stillwater Twp","Legal Costs",34,41,85,101,65
37,"Sussex",5040,"Stillwater Twp","Employee Benefits as a percentage of salaries","32.58%","32.28%","37.09%","36.50%","40.53%"
37,"Sussex",5100,"Sussex-Wantage Regional","Total Budgetary Comparative Per Pupil Cost",19756,21257,22961,23308,24247
37,"Sussex",5100,"Sussex-Wantage Regional","Total Classroom Instruction",12296,13155,14039,14237,14722
37,"Sussex",5100,"Sussex-Wantage Regional","Classroom-Salaries and Benefits",12008,12738,13417,13670,14059
37,"Sussex",5100,"Sussex-Wantage Regional","Classroom-General Supplies and Textbooks",149,160,448,391,408
37,"Sussex",5100,"Sussex-Wantage Regional","Classroom-Purchased Services",139,256,175,176,254
37,"Sussex",5100,"Sussex-Wantage Regional","Total Support Services",2881,3339,3771,3747,4453
